DrugID,CUI,name,AvgFrequency,StandardDeviation
DB00502,C0042109,Urticaria,0,0
DB00996,C0025287,Meningism,0,0
DB00715,C0031117,Neuropathy_peripheral,0,0
DB00315,C0020456,Hyperglycaemia,0,0
DB00252,C1443060,Feeling_abnormal,1,0
DB05039,C0020456,Hyperglycaemia,26,29
DB01248,C0024137,Cutaneous_lupus_erythematosus,0,0
DB00231,C0235146,Euphoric_mood,1,1
DB00334,C0036508,Seborrhoeic_dermatitis,1,0
DB01059,C0027707,Nephritis_interstitial,0,0
DB08298,C0038325,Stevens-Johnson_syndrome,0,0
DB00203,C0085612,Ventricular_arrhythmia,0,0
DB00289,C0027765,Nervous_system_disorder,0,0
DB01204,C0242350,Erectile_dysfunction,7,0
DB01181,C0009806,Constipation,0,0
DB00928,C0151828,Injection_site_pain,24,21
DB00776,C3665386,Abnormal_vision,5,5
DB05488,C0040479,Torsade_de_pointes,0,0
DB01186,C0037299,Skin_ulcer,1,0
DB00740,C0018799,Cardiac_disorder,3,0
DB00989,C0040034,Thrombocytopenia,26,29
DB08911,C0085682,Hypophosphataemia,24,20
DB00953,C0236075,Menopausal_symptoms,0,0
DB01008,C1443060,Feeling_abnormal,2,0
DB00588,C0042963,Vomiting,4,1
DB01095,C0026848,Myopathy,0,0
DB00701,C0004093,Asthenia,19,31
DB00555,C0040822,Tremor,3,3
DB06863,C0022281,Eye_pruritus,12,7
DB08910,C0917801,Insomnia,10,4
DB00230,C0025202,Malignant_melanoma,0,0
DB01367,C0017601,Glaucoma,1,0
DB01030,C0231528,Myalgia,2,1
DB07417,C0085652,Pyoderma_gangrenosum,0,0
DB00813,C0041834,Erythema,1,1
DB00549,C0015967,Body_temperature_increased,1,0
DB01030,C0032285,Pneumonia,5,3
DB00472,C0037763,Muscle_spasms,1,0
DB01041,C0085628,Stupor,0,0
DB00989,C1167965,Urine_output_increased,1,0
DB01101,C0018681,Headache,6,4
DB00978,C0038325,Stevens-Johnson_syndrome,0,0
DB00666,C0278061,Mental_state_abnormal,0,0
DB00966,C0039070,Syncope,0,0
DB00243,C0012833,Dizziness,4,2
DB01006,C0042963,Vomiting,7,13
DB00252,C0039070,Syncope,1,0
DB00582,C0151723,Hypomagnesaemia,2,2
DB00303,C0040046,Thrombophlebitis,1,0
DB00783,C0014742,Erythema_multiforme,0,0
DB01017,C1443060,Feeling_abnormal,3,1
DB00491,C0009806,Constipation,0,0
DB00847,C0029134,Optic_neuritis,0,0
DB00758,C0268732,Nephritic_syndrome,0,0
DB00724,C0042769,Viral_infection,1,0
DB01319,C0162429,Malnutrition,50,0
DB00745,C0013384,Dyskinesia,0,0
DB03261,C0034063,Pulmonary_oedema,1,0
DB01217,C0002871,Anaemia,4,1
DB00320,C0011603,Dermatitis,0,0
DB00404,C0231218,Malaise,50,0
DB00734,C0085633,Mood_swings,0,0
DB01156,C0017178,Gastrointestinal_disorder,18,14
DB00776,C0003862,Arthralgia,0,0
DB00586,C0020443,Hypercholesterolaemia,1,1
DB00315,C0009450,Infection,1,0
DB06863,C0015397,Eye_disorder,0,0
DB01558,C0028084,Nightmare,0,0
DB00918,C0233414,Disturbance_in_attention,0,0
DB00495,C0037763,Muscle_spasms,0,0
DB02584,C0031117,Neuropathy_peripheral,55,0
DB00661,C0042384,Vasculitis,0,0
DB08567,C0000731,Abdominal_distension,0,0
DB00230,C0011551,Depersonalisation,50,0
DB00399,C1565489,Renal_impairment,25,29
DB00244,C0235874,Condition_aggravated,0,0
DB00246,C0702166,Acne,1,0
DB01165,C0034150,Purpura,0,0
DB07998,C0011606,Dermatitis_exfoliative,4,3
DB00560,C0038990,Sweating,2,0
DB01208,C0700345,Vulvovaginal_candidiasis,1,2
DB00559,C0020542,Pulmonary_hypertension,13,8
DB01367,C0023530,Leukopenia,50,0
DB00370,C0542571,Face_oedema,0,0
DB01141,C0039231,Tachycardia,11,9
DB00564,C0260662,Auditory_disorder_NOS,0,0
DB00213,C0851341,Infestation_NOS,0,0
DB01544,C0037317,Sleep_disturbance,0,0
DB00461,C0015967,Body_temperature_increased,0,0
DB00675,C0000729,Abdominal_cramps,2,1
DB00989,C0030196,Pain_in_extremity,50,0
DB00996,C0242184,Hypoxia,0,0
DB01186,C0022346,Jaundice,0,0
DB04868,C0521839,Influenza_like_illness,1,0
DB00234,C0009806,Constipation,11,7
DB01200,C0031048,Pericarditis_constrictive,0,0
DB06863,C0151827,Eye_pain,17,21
DB00811,C0015967,Body_temperature_increased,41,16
DB02444,C0232462,Decreased_appetite,40,8
DB00248,C0020517,Hypersensitivity,0,0
DB00472,C0042514,Ventricular_tachycardia,0,0
DB07828,C0018944,Haematoma,8,18
DB00734,C2711227,Hepatic_steatosis,0,0
DB00909,C0855242,Disturbance_in_sexual_arousal,1,0
DB01080,C0042029,Urinary_tract_infection,4,2
DB00346,C0036974,Shock,10,22
DB00091,C0151763,Hepatocellular_injury,0,0
DB06616,C0948594,Musculoskeletal_discomfort,0,0
DB00472,C0029443,Osteomyelitis,0,0
DB00198,C0015230,Rash,0,0
DB08911,C0037763,Muscle_spasms,6,7
DB00989,C0042267,Vaginal_inflammation,1,0
DB00932,C0020433,Hyperbilirubinaemia,0,0
DB00740,C0338831,Mania,1,0
DB05347,C0151539,Blood_urea_increased,0,0
DB00688,C0009450,Infection,12,10
DB00640,C2242996,Tingling_sensation,0,0
DB08815,C0038454,Cerebrovascular_accident,1,0
DB01101,C0553702,Ca++_increased,2,2
DB01280,C0438717,Transaminases_increased,5,5
DB00370,C1269683,Major_depression,0,0
DB08567,C0011168,Dysphagia,0,0
DB00437,C0035333,Retinitis,0,0
DB01320,C0947912,Myasthenia,50,0
DB00459,C0034886,Proctalgia,0,0
DB00285,C0007642,Cellulitis,0,0
DB00285,C0010520,Cyanosis,0,0
DB00246,C0085932,Dermatitis_bullous,1,0
DB00964,C0235266,Eye_irritation,0,0
DB01095,C0042373,Angiopathy,5,1
DB00213,C0151826,Retrosternal_pain,0,0
DB00882,C1621958,Glioblastoma_multiforme,0,0
DB00471,C0043251,Trauma,1,0
DB00697,C0034186,Pyelonephritis,1,0
DB00399,C0003811,Arrhythmia,0,0
DB00215,C0021141,Inappropriate_antidiuretic_hormone_secretion,0,0
DB08910,C1443060,Feeling_abnormal,12,2
DB01238,C0022107,Irritability,0,1
DB00252,C0030794,Pelvic_pain,2,3
DB00555,C0042029,Urinary_tract_infection,2,2
DB01175,C0013390,Dysmenorrhoea,26,29
DB01215,C0030193,Pain,2,0
DB00399,C0030554,Paraesthesia,13,23
DB00864,C0005779,Coagulopathy,1,0
DB00989,C0857256,Unwell,1,0
DB00328,C0238124,Necrotising_fasciitis,0,0
DB00230,C0007114,Skin_cancer,1,0
DB00531,C1443060,Feeling_abnormal,0,0
DB00363,C0271650,Glucose_tolerance_impaired,0,0
DB00813,C0027066,Myoclonus,2,2
DB00563,C0349506,Photosensitivity,6,0
DB00642,C0009763,Conjunctivitis,0,1
DB01182,C0151480,Antinuclear_antibody_positive,0,0
DB00091,C0234193,Sensation_of_heat,9,3
DB01175,C0033893,Tension_headache,0,0
DB01248,C0155919,Acute_pulmonary_oedema,0,0
DB00480,C0025061,Mediastinal_disorder,0,0
DB00268,C0002940,Aneurysm,26,29
DB00678,C0151539,Blood_urea_increased,0,0
DB01280,C0278134,Sensory_loss,1,1
DB00734,C0039971,Thirst,4,3
DB00928,C0011991,Diarrhoea,27,22
DB00776,C0033687,Proteinuria,0,0
DB00586,C0151905,Alanine_aminotransferase_increased,2,2
DB01149,C0042345,Varicose_vein,0,0
DB01029,C0234192,Feeling_cold,0,0
DB02351,C0037274,Skin_disorder,0,0
DB01101,C0024236,Lymphoedema,2,2
DB00586,C0235431,Blood_creatinine_increased,1,1
DB01182,C0026821,Cramp_muscle,2,2
DB00531,C0017181,Gastrointestinal_haemorrhage,0,0
DB00987,C0015967,Body_temperature_increased,21,15
DB00346,C0178298,Unspecified_disorder_of_skin_and_subcutaneous_tissue,0,0
DB01212,C0011603,Dermatitis,1,1
DB07600,C0085641,Rash_pustular,1,0
DB00811,C0039591,Testicular_pain,50,0
DB00952,C0235086,Muscle_contractions_involuntary,0,0
DB00909,C0016199,Flank_pain,1,0
DB00480,C0234458,Abnormal_dreams,1,0
DB01117,C0236071,Throat_tightness,0,0
DB00230,C2225524,Breast_enlargement,0,0
DB00597,C0085631,Agitation,0,0
DB04896,C0018681,Headache,17,2
DB00932,C0013395,Dyspepsia,50,0
DB03125,C0038362,Stomatitis,0,0
DB00519,C0007787,Transient_ischaemic_attack,0,0
DB08002,C0004134,Ataxia,0,0
DB01155,C0860864,Albumin_low,0,0
DB00285,C0039971,Thirst,1,0
DB00334,C0013922,Embolism,0,0
DB08873,C0027796,Neuralgia,1,0
DB00603,C0151671,Glucose_tolerance_decreased,0,0
DB00649,C0018418,Gynaecomastia,1,0
DB08893,C0012833,Dizziness,2,1
DB00659,C0232461,Increased_appetite,50,0
DB00196,C0027769,Nervousness,1,0
DB00244,C0027707,Nephritis_interstitial,0,0
DB00906,C1142412,Vasodilation_procedure,2,1
DB00316,C0178298,Unspecified_disorder_of_skin_and_subcutaneous_tissue,0,0
DB01101,C0011991,Diarrhoea,28,25
DB00622,C0019064,Pericardial_haemorrhage,0,0
DB00216,C0015967,Body_temperature_increased,0,0
DB00659,C0009806,Constipation,50,0
DB02351,C0018799,Cardiac_disorder,0,0
DB00989,C0231856,Breath_sounds_abnormal,1,0
DB00437,C1142412,Vasodilation_procedure,0,0
DB00641,C0017152,Gastritis,4,1
DB00531,C0019151,Hepatic_encephalopathy,0,0
DB00264,C0857305,Thrombocytopenic_purpura,0,0
DB00879,C0027497,Nausea,18,23
DB00264,C0030252,Palpitations,17,26
DB00379,C0948594,Musculoskeletal_discomfort,3,2
DB00722,C0030554,Paraesthesia,1,1
DB00230,C2047937,Ill-defined_disorder,0,0
DB00853,C0003467,Anxiety,19,24
DB00980,C0027497,Nausea,2,1
DB00916,C0030193,Pain,13,3
DB00472,C0019079,Haemoptysis,0,0
DB01211,C0003123,Anorexia,0,0
DB00268,C1956346,Coronary_artery_disease,1,0
DB00904,C0041834,Erythema,0,0
DB00715,C0014742,Erythema_multiforme,0,0
DB00186,C1306341,Mental_disability,1,0
DB07417,C0856882,Potassium_increased,1,0
DB00315,C0023903,Hepatic_neoplasm,0,0
DB00740,C0392525,Nephrolithiasis,1,0
DB00252,C0027932,Neurosis,1,0
DB00510,C0040822,Tremor,15,17
DB00700,C0392171,Influenza-like_symptoms,2,1
DB00633,C0000737,Abdominal_pain,0,0
DB00193,C0011991,Diarrhoea,5,3
DB01730,C0018524,Hallucination,0,0
DB00178,C0027497,Nausea,2,1
DB01079,C0267596,Rectal_haemorrhage,0,0
DB00370,C0029408,Osteoarthritis,0,0
DB00722,C0700225,Serum_creatinine_increased,0,0
DB06772,C0015672,Fatigue,4,1
DB00285,C0003811,Arrhythmia,0,0
DB01215,C0023067,Laryngitis,0,0
DB00201,C0034063,Pulmonary_oedema,1,1
DB00906,C0013404,Dyspnoea,50,0
DB05251,C0011991,Diarrhoea,15,19
DB07475,C0019340,Herpes_NOS,0,0
DB07774,C0027651,Neoplasm,0,0
DB00736,C0011991,Diarrhoea,4,3
DB08881,C0022572,Keratoacanthoma,0,0
DB00285,C0043352,Dry_mouth,10,15
DB01006,C0042029,Urinary_tract_infection,3,2
DB01211,C0017178,Gastrointestinal_disorder,11,12
DB07600,C0023067,Laryngitis,2,1
DB01367,C0035317,Retinal_haemorrhage,0,0
DB00996,C0017152,Gastritis,1,0
DB00982,C0263634,Excessive_granulation_tissue,0,0
DB07214,C0042109,Urticaria,0,0
DB00843,C0235113,Emotional_poverty,1,0
DB00588,C0340865,Anaphylactoid_reaction,0,0
DB00502,C0033975,Psychotic_disorder,0,0
DB01320,C0001122,Acidosis,1,0
DB01006,C0233794,Memory_impairment,1,0
DB00949,C0011603,Dermatitis,4,3
DB01175,C0085635,Photopsia,1,0
DB05039,C0027441,Nasopharyngitis,22,22
DB07998,C0027497,Nausea,13,15
DB00404,C2830004,Somnolence,19,22
DB01072,C0011603,Dermatitis,17,19
DB00558,C0015672,Fatigue,6,2
DB00989,C1565489,Renal_impairment,1,0
DB00230,C0020453,Hyperaesthesia,1,0
DB01004,C0003864,Arthritis,0,0
DB04635,C0026858,Musculoskeletal_pain,0,0
DB00268,C0013922,Embolism,0,0
DB01006,C0013378,Dysgeusia,1,0
DB00734,C0271899,Normochromic_normocytic_anaemia,0,0
DB00399,C0344232,Vision_blurred,0,0
DB00899,C0013395,Dyspepsia,1,1
DB00261,C0392171,Influenza-like_symptoms,3,0
DB00285,C0020624,Hypomenorrhoea,0,0
DB01041,C0038220,Status_epilepticus,0,0
DB00246,C0740394,Hyperuricaemia,0,0
DB02351,C0917801,Insomnia,4,3
DB05318,C0037199,Sinusitis,2,1
DB00289,C0424000,Suicidal_ideation,0,0
DB00577,C0018681,Headache,18,17
DB01194,C0015230,Rash,0,0
DB01224,C0038362,Stomatitis,1,0
DB00244,C0012833,Dizziness,5,4
DB01610,C0013428,Dysuria,5,2
DB01175,C0041912,Upper_respiratory_tract_infection,5,0
DB00268,C0033581,Prostatitis,1,0
DB01137,C0040264,Tinnitus,0,0
DB00476,C1956346,Coronary_artery_disease,1,0
DB01067,C0022346,Jaundice,0,0
DB00783,C0020453,Hyperaesthesia,2,2
DB08822,C0009782,Connective_tissue_disorder,1,0
DB07214,C0262988,Cutaneous_vasculitis,0,0
DB06817,C0020517,Hypersensitivity,0,0
DB01610,C0003862,Arthralgia,6,1
DB01024,C0040034,Thrombocytopenia,33,8
DB01215,C0040822,Tremor,0,0
DB00481,C0017178,Gastrointestinal_disorder,3,1
DB01101,C0476273,Respiratory_distress,0,0
DB00932,C0003123,Anorexia,26,35
DB01002,C0013395,Dyspepsia,2,0
DB00700,C1443060,Feeling_abnormal,1,0
DB08700,C0027947,Neutropenia,17,18
DB05013,C1096001,Application_site_swelling,55,0
DB01262,C0010200,Cough,33,6
DB06863,C0004095,Asthenopia,14,23
DB00843,C0031099,Periodontitis,1,0
DB01137,C0038663,Suicide_attempt,0,0
DB01155,C0085819,Antibiotic_associated_colitis,0,0
DB00598,C0018681,Headache,3,3
DB00758,C0948594,Musculoskeletal_discomfort,0,0
DB06809,C0015672,Fatigue,26,19
DB00273,C0020621,Hypokalaemia,0,0
DB01267,C0033117,Priapism,0,0
DB00554,C0012833,Dizziness,4,0
DB01186,C0086543,Cataract,0,0
DB00285,C0009946,Conversion_disorder,0,0
DB00277,C0020456,Hyperglycaemia,58,46
DB00669,C0162830,Photosensitivity_reaction,0,0
DB03261,C0027651,Neoplasm,10,9
DB00503,C0011570,Depression,2,1
DB06701,C0007773,Cerebral_arteritis,0,0
DB00622,C0013604,Oedema,0,0
DB00248,C0041657,Loss_of_consciousness,1,1
DB00906,C0022408,Arthropathy,1,0
DB08877,C0042029,Urinary_tract_infection,12,16
DB00768,C0234215,Discomfort,0,0
DB01129,C0042401,Vasodilation,0,0
DB07438,C0687713,Gastrointestinal_pain,2,3
DB08311,C0022346,Jaundice,0,0
DB00796,C0741494,Bilirubin_total_increased,0,0
DB00230,C0242528,Azotaemia,0,0
DB01280,C0020580,Hypoaesthesia,6,5
DB00669,C0006277,Bronchitis,0,0
DB00334,C0000737,Abdominal_pain,4,2
DB01267,C0014549,Grand_mal_convulsion,1,0
DB01004,C0086543,Cataract,0,0
DB06637,C0004604,Back_pain,4,2
DB00709,C0702166,Acne,6,3
DB00363,C0021167,Incontinence,1,0
DB00665,C2047937,Ill-defined_disorder,2,0
DB00853,C0015672,Fatigue,31,23
DB00679,C0030446,Ileus_paralytic,0,0
DB00899,C0013404,Dyspnoea,1,1
DB01238,C0033774,Pruritus,0,0
DB00734,C0040034,Thrombocytopenia,0,0
DB01327,C0027497,Nausea,0,0
DB00252,C0151604,Oedema_genital,1,0
DB01079,C0042963,Vomiting,1,1
DB00928,C0041912,Upper_respiratory_tract_infection,12,17
DB00246,C0020615,Hypoglycaemia,0,0
DB00624,C0151883,Vesiculobullous_rash,0,0
DB00203,C0332575,Redness,0,0
DB00996,C0027066,Myoclonus,0,0
DB00399,C0023530,Leukopenia,1,0
DB01156,C0020456,Hyperglycaemia,0,0
DB00681,C0015967,Body_temperature_increased,26,16
DB00928,C0018808,Cardiac_murmur,9,1
DB00783,C0009450,Infection,6,5
DB00490,C0085628,Stupor,0,0
DB04455,C0002170,Alopecia,0,0
DB00864,C0018991,Hemiplegia,1,0
DB04868,C0002170,Alopecia,15,17
DB00262,C0018991,Hemiplegia,27,17
DB00510,C1306341,Mental_disability,3,3
DB00285,C0038534,Subconjunctival_hemorrhage,0,0
DB01101,C0030196,Pain_in_extremity,4,5
DB01175,C0033774,Pruritus,1,0
DB01274,C0021400,Influenza,2,1
DB01166,C0042373,Angiopathy,0,0
DB01320,C0233632,Thinking_abnormal,50,0
DB01544,C0018681,Headache,50,0
DB01079,C0002170,Alopecia,0,0
DB01002,C0020649,Hypotension,24,6
DB08901,C3665624,Blood_calcium_decreased,26,36
DB00531,C1384666,Hearing_impaired,0,0
DB00285,C0031256,Petechiae,0,0
DB01211,C0267792,Hepatobiliary_disease,0,0
DB01030,C0746883,Febrile_neutropenia,17,16
DB00734,C0004936,Mental_disorder,14,16
DB08567,C0542571,Face_oedema,0,0
DB00843,C0687713,Gastrointestinal_pain,25,36
DB00983,C1262144,Increased_bronchial_secretion,1,0
DB00811,C0917801,Insomnia,29,13
DB01233,C0013144,Drowsiness,0,0
DB01182,C0242350,Erectile_dysfunction,0,0
DB00674,C0344232,Vision_blurred,0,0
DB01367,C1167965,Urine_output_increased,1,0
DB06155,C0018524,Hallucination,0,0
DB08826,C0241266,Subcutaneous_abscess,0,0
DB07166,C0020461,Hyperkalaemia,0,0
DB08881,C0553723,Squamous_cell_carcinoma_of_skin,0,0
DB00341,C0002792,Anaphylactic_shock,0,0
DB00697,C0001623,Adrenal_insufficiency,0,0
DB00401,C0012833,Dizziness,5,1
DB00734,C0014724,Eructation,0,0
DB01080,C0013384,Dyskinesia,0,0
DB00700,C0015672,Fatigue,2,1
DB00762,C0547030,Visual_disturbance,15,0
DB00419,C0231218,Malaise,50,0
DB00811,C0085631,Agitation,31,27
DB00091,C0019572,Hirsutism,19,18
DB00734,C0021400,Influenza,1,1
DB00998,C0030196,Pain_in_extremity,0,0
DB07600,C0042963,Vomiting,20,24
DB00461,C3665386,Abnormal_vision,2,0
DB00996,C3263723,Injury,12,19
DB04953,C0042571,Vertigo,6,3
DB00338,C0343886,Gastrointestinal_candidiasis,0,0
DB00864,C0028084,Nightmare,50,0
DB00764,C0027497,Nausea,2,1
DB00489,C0038454,Cerebrovascular_accident,1,0
DB00564,C0003123,Anorexia,0,0
DB07438,C1260880,Rhinorrhoea,25,29
DB00459,C0232461,Increased_appetite,3,3
DB04868,C0242339,Dyslipidaemia,1,0
DB00764,C0002792,Anaphylactic_shock,0,0
DB01224,C0151907,Skin_discolouration,0,0
DB01041,C0020517,Hypersensitivity,0,0
DB01155,C0877089,Vaginal_mucosal_blistering,0,0
DB00688,C0003123,Anorexia,10,9
DB00990,C0232461,Increased_appetite,4,2
DB01137,C1527344,Dysphonia,0,0
DB00675,C0026858,Musculoskeletal_pain,2,2
DB00507,C0018681,Headache,2,1
DB01551,C0687713,Gastrointestinal_pain,50,0
DB06204,C0917801,Insomnia,2,1
DB08567,C0687713,Gastrointestinal_pain,7,12
DB01072,C0231218,Malaise,1,0
DB00252,C0235567,Sputum_increased,1,0
DB00480,C0521706,Cataract_unilateral,1,1
DB01267,C0011570,Depression,0,0
DB08911,C0033774,Pruritus,6,6
DB00471,C0002792,Anaphylactic_shock,0,0
DB08298,C0027726,Nephrotic_syndrome,0,0
DB00624,C0020615,Hypoglycaemia,0,0
DB00843,C0010692,Cystitis,26,29
DB07600,C0005747,Blepharospasm,2,0
DB00246,C0686347,Tardive_dyskinesia,0,0
DB00564,C0013384,Dyskinesia,0,0
DB02782,C0015672,Fatigue,4,3
DB00843,C0242429,Throat_sore,50,0
DB04635,C0272753,Femur_shaft_fracture,0,0
DB00370,C0004044,Asphyxia,0,0
DB00715,C2830004,Somnolence,9,10
DB08815,C2830004,Somnolence,16,6
DB08764,C0034186,Pyelonephritis,0,0
DB01024,C0085682,Hypophosphataemia,10,1
DB01275,C0043096,Weight_decreased,1,0
DB00346,C0009782,Connective_tissue_disorder,2,0
DB00244,C0948484,Anal_discomfort,0,0
DB00758,C0011991,Diarrhoea,25,29
DB01043,C0020651,Orthostatic_hypotension,0,0
DB00268,C0338831,Mania,26,35
DB00215,C0013456,Ear_pain,1,0
DB00586,C0010346,Crohn's_disease,0,0
DB01233,C0700075,Motor_restlessness,0,0
DB01340,C0015230,Rash,0,0
DB00273,C0001122,Acidosis,2,3
DB00569,C0151904,Aspartate_aminotransferase_increased,1,2
DB00796,C0002871,Anaemia,0,0
DB00982,C0022568,Keratitis,0,0
DB01189,C0036974,Shock,0,0
DB00953,C0026821,Cramp_muscle,1,0
DB00582,C0022346,Jaundice,13,23
DB01042,C0009492,Compartment_syndrome,50,0
DB01017,C0020538,Hypertension,2,1
DB00230,C0520886,Electrocardiogram_ST_segment_elevation,0,0
DB00808,C0026821,Cramp_muscle,26,35
DB00924,C0031117,Neuropathy_peripheral,0,0
DB00426,C0003467,Anxiety,1,1
DB00203,C0043352,Dry_mouth,0,0
DB04455,C0027497,Nausea,0,0
DB00261,C0025222,Melaena,3,0
DB07709,C0151907,Skin_discolouration,0,0
DB00956,C2830004,Somnolence,2,2
DB00603,C0004604,Back_pain,2,0
DB01039,C0349506,Photosensitivity,0,0
DB05488,C0220870,Lightheadedness,0,0
DB00285,C1443060,Feeling_abnormal,25,29
DB01544,C2830004,Somnolence,50,0
DB06209,C0015967,Body_temperature_increased,2,0
DB07600,C0037672,Somnambulism,1,0
DB00495,C0149745,Mouth_ulceration,11,13
DB06684,C0043352,Dry_mouth,6,2
DB01194,C0027765,Nervous_system_disorder,0,0
DB07566,C1260880,Rhinorrhoea,2,2
DB00996,C0332563,Papule,0,0
DB04868,C3665347,Visual_impairment,1,0
DB01200,C0001206,Acromegaly,0,0
DB00564,C0080274,Urinary_retention,0,0
DB00843,C0033860,Psoriasis,1,0
DB00989,C0241060,Dermal_cyst,1,0
DB00953,C0000731,Abdominal_distension,1,0
DB01211,C0003126,Anosmia,0,0
DB00216,C0003537,Aphasia,0,0
DB00697,C0231218,Malaise,1,0
DB00967,C0004093,Asthenia,2,1
DB01118,C0151735,Injection_site_reaction,0,0
DB00673,C0015967,Body_temperature_increased,8,3
DB00843,C0019112,Haemorrhoids,1,0
DB04455,C0019880,Homocystinuria,0,0
DB01039,C0004604,Back_pain,5,2
DB00399,C0004093,Asthenia,9,15
DB00783,C0038454,Cerebrovascular_accident,0,0
DB07475,C0029132,Optic_nerve_disorder,0,0
DB01320,C0151604,Oedema_genital,1,0
DB00734,C0151576,Creatine_phosphokinase_increased,1,1
DB00688,C0017152,Gastritis,3,2
DB03125,C1443060,Feeling_abnormal,0,0
DB01186,C0025323,Menorrhagia,1,0
DB01039,C0015230,Rash,1,1
DB01072,C0232461,Increased_appetite,1,0
DB01181,C0859037,Feeling_of_residual_urine,0,0
DB08873,C0029882,Otitis_media,0,0
DB00624,C0034065,Pulmonary_embolism,0,0
DB00273,C0013384,Dyskinesia,1,0
DB00811,C0007642,Cellulitis,1,0
DB08298,C0001824,Agranulocytosis,0,0
DB00745,C1306341,Mental_disability,0,0
DB07554,C0014742,Erythema_multiforme,0,0
DB01340,C0857305,Thrombocytopenic_purpura,0,0
DB00215,C0025209,Melanosis,0,0
DB01233,C0011603,Dermatitis,0,0
DB00962,C0002792,Anaphylactic_shock,0,0
DB01262,C0026636,Oral_disorder,4,3
DB00624,C0004604,Back_pain,6,0
DB00252,C1527311,Brain_oedema,2,2
DB08815,C0234133,Extrapyramidal_symptoms,8,6
DB00740,C0027947,Neutropenia,0,0
DB00853,C0003537,Aphasia,14,22
DB02392,C0340865,Anaphylactoid_reaction,0,0
DB01233,C0427086,Movements_involuntary,0,0
DB00864,C0476369,Echocardiogram_abnormal,0,0
DB01083,C0006266,Bronchospasm,0,0
DB05373,C0002622,Amnesia,0,0
DB00969,C0035204,Respiratory_disorder,1,0
DB01004,C0232462,Decreased_appetite,5,0
DB00196,C0542571,Face_oedema,0,0
DB00234,C0020538,Hypertension,1,1
DB03261,C0151664,Gastrointestinal_perforation,0,0
DB00413,C0002622,Amnesia,10,17
DB00215,C0015393,Congenital_eye_disorder,0,0
DB00507,C0027497,Nausea,3,0
DB01117,C0018681,Headache,24,6
DB01068,C0855242,Disturbance_in_sexual_arousal,0,1
DB00906,C0031212,Personality_disorder,50,0
DB00811,C0003873,Rheumatoid_arthritis,0,0
DB00808,C0036974,Shock,0,0
DB00254,C0020517,Hypersensitivity,1,1
DB00603,C0232487,Abdominal_discomfort,12,0
DB00482,C0018801,Cardiac_failure,0,0
DB01017,C0221242,Fixed_drug_eruption,0,0
DB00277,C0233494,Tension,42,30
DB00989,C0012569,Diplopia,1,0
DB00490,C0220870,Lightheadedness,2,1
DB00998,C0040822,Tremor,1,0
DB00659,C0151905,Alanine_aminotransferase_increased,1,0
DB04635,C0042164,Uveitis,0,0
DB00694,C0003123,Anorexia,16,13
DB01155,C0151754,Lactic_dehydrogenase_activity_increased,0,0
DB00734,C0003864,Arthritis,0,0
DB00460,C0151698,Injection_site_haemorrhage,1,0
DB01182,C0011991,Diarrhoea,4,9
DB00295,C1443060,Feeling_abnormal,1,2
DB01029,C0014591,Epistaxis,1,0
DB01248,C0024236,Lymphoedema,18,28
DB08873,C0018021,Goitre,50,0
DB08907,C0020651,Orthostatic_hypotension,1,0
DB00715,C0002962,Angina_pectoris,0,0
DB04455,C0268621,Hypermethioninaemia,0,0
DB00598,C0042963,Vomiting,2,3
DB00740,C0520966,Coordination_abnormal,1,0
DB00952,C0009450,Infection,26,29
DB00939,C0002170,Alopecia,0,0
DB00252,C0021400,Influenza,1,0
DB00909,C0017574,Gingivitis,1,0
DB00230,C0151598,Drug_level_decreased,0,0
DB05347,C0020523,Type_I_hypersensitivity,0,0
DB01600,C0012833,Dizziness,3,1
DB01182,C0037763,Muscle_spasms,2,2
DB00530,C0009450,Infection,8,9
DB01165,C0003537,Aphasia,0,0
DB00307,C0027651,Neoplasm,1,0
DB01067,C0018681,Headache,9,0
DB00460,C0521500,Injection_site_extravasation,50,0
DB00978,C0014518,Toxic_epidermal_necrolysis,0,0
DB00363,C0750394,White_blood_cell_count_decreased,3,0
DB00243,C0080274,Urinary_retention,0,0
DB00560,C0151872,Prothrombin_level_increased,50,0
DB00989,C0040435,Tooth_disorder,50,0
DB07600,C0852911,Blood_alkaline_phosphatase_increased,50,0
DB00303,C0151905,Alanine_aminotransferase_increased,5,3
DB00472,C0027769,Nervousness,12,13
DB00864,C0020458,Hyperhidrosis,50,0
DB00250,C0877661,Application_site_burn,2,1
DB01280,C0030196,Pain_in_extremity,3,3
DB01220,C0027497,Nausea,10,4
DB00966,C0027051,Myocardial_infarction,0,0
DB00246,C0085637,Oculogyric_crisis,26,29
DB00480,C0085077,Acute_febrile_neutrophilic_dermatosis,1,0
DB00847,C0474378,Hair_colour_changes,1,0
