HPOID,Name,CUI,DBpedia_URI,,
,Fungal_peritonitis,C0401013,http://dbpedia.org/resource/Peritonitis,,
,Perirectal_abscess,C0267566,http://dbpedia.org/resource/Abscess,,
,Scleral_icterus,C0240962,http://dbpedia.org/resource/Venezuelan_troupial,,
,Abnormal_withdrawal_bleeding,C2609183,http://dbpedia.org/resource/Withdrawal,,
,Acalculous_cholecystitis,C0267841,http://dbpedia.org/resource/Cholecystitis,,
,Burning_sensation_in_eye,C0234655,http://dbpedia.org/resource/Heartburn,,
,Retinal_oedema,C0242420,http://dbpedia.org/resource/Pulmonary_edema,,
,Herpes_NOS,C0019340,http://dbpedia.org/resource/Gestational_pemphigoid,,
,Secondary_parkinsonism,C0030569,http://dbpedia.org/resource/Parkinsonism,_secondary,
,Knee_deformity,C0576091,http://dbpedia.org/resource/Deformity,,
,Abdominal_disorder,C1290864,http://dbpedia.org/resource/Aortic_aneurysm,,
,High_density_lipoprotein_decreased,C0151691,http://dbpedia.org/resource/High-density_lipoprotein,,
,Decreased_tolerance,C0151955,http://dbpedia.org/resource/Tolerance,,
,Livedo_reticularis,C0085642,http://dbpedia.org/resource/Livedo_reticularis,,
,Chest_pressure_sensation_of,C0232285,http://dbpedia.org/resource/Heartburn,,
,Klebsiella_sepsis,C0745528,http://dbpedia.org/resource/Klebsiella,,
,Porphyria_cutanea_tarda,C0162566,http://dbpedia.org/resource/Porphyria_cutanea_tarda,,
,Aspartate_aminotransferase_decreased,C0855622,http://dbpedia.org/resource/Aspartate—prephenate_aminotransferase,,
,Arthropod_sting,C0852932,http://dbpedia.org/resource/Arthropod,,
,Calcium_low,C0860967,http://dbpedia.org/resource/Calcium,,
,Generalized_urticaria,C0750016,http://dbpedia.org/resource/Urticaria,,
,Photosensitivity_allergic_reaction,C0236106,http://dbpedia.org/resource/Tree_nut_allergy,,
,Anticholinergic_syndrome,C0151500,http://dbpedia.org/resource/Anticholinergic,,
,Whiplash_injury,C0043145,http://dbpedia.org/resource/Insult_to_Injury_(Whiplash_album),,
,Ventricular_hypokinesia,C0919702,http://dbpedia.org/resource/Hypokinesia,,
,Vaginal_ulceration,C0566951,http://dbpedia.org/resource/Corneal_ulcer,,
,Pyelitis,C0034183,http://dbpedia.org/resource/Myelitis,,
,Peripheral_artery_stenosis,C3495797,http://dbpedia.org/resource/Renal_artery_stenosis,,
,Mg_reduced,C0240291,http://dbpedia.org/resource/Madagascar,,
,Impairment_of_attention,C0238707,http://dbpedia.org/resource/Impairment,,
,Tumour_haemorrhage,C0877584,http://dbpedia.org/resource/Internal_bleeding,,
,Keratoconjunctivitis_sicca,C0022575,http://dbpedia.org/resource/Keratoconjunctivitis_sicca,,
,Hypomenorrhoea,C0020624,http://dbpedia.org/resource/Hypomenorrhea,,
,Large_intestine_perforation,C0151738,http://dbpedia.org/resource/Large_intestine,,
,Haematospermia,C0149707,http://dbpedia.org/resource/Hematospermia,,
,Neurological_examination_abnormal,C1112537,http://dbpedia.org/resource/Neurological_examination,,
,Hepatic_granuloma,C0745754,http://dbpedia.org/resource/Granuloma,,
,Spermatogenesis_arrest,C0232981,http://dbpedia.org/resource/Spermatogenesis_arrest,,
,Gastrointestinal_ulcer_perforation,C0858346,http://dbpedia.org/resource/Gastrointestinal_perforation,,
,Blood_urea_abnormal,C0438242,http://dbpedia.org/resource/Blood_urea_nitrogen,,
,Oral_mucosal_petechiae,C0235496,http://dbpedia.org/resource/Mouth_ulcer,,
,Salivary_duct_obstruction,C0235984,http://dbpedia.org/resource/Salivary_duct,,
,Polyarteritis_nodosa,C0031036,http://dbpedia.org/resource/Polyarteritis_nodosa,,
,Eczema_herpeticum,C0936250,http://dbpedia.org/resource/Eczema_herpeticum,,
,Inner_ear_disorder,C0494559,http://dbpedia.org/resource/Inner_Ear,,
,Scleral_haemorrhage,C0748536,http://dbpedia.org/resource/Internal_bleeding,,
,Fibromyalgia,C0016053,http://dbpedia.org/resource/Fibromyalgia,,
,Tachycardia_foetal,C0410918,http://dbpedia.org/resource/Tachycardia,,
,Uterine_pain,C0567085,http://dbpedia.org/resource/Uterus,,
,Atrial_tachycardia,C0546959,http://dbpedia.org/resource/Atrial_tachycardia,,
,Increased_prolactin_level,C0747979,http://dbpedia.org/resource/Prolactin,,
,Pseudoporphyria,C0521616,http://dbpedia.org/resource/Pseudoporphyria,,
,Ocular_hypertension,C0028840,http://dbpedia.org/resource/Ocular_hypertension,,
,Tubal_pregnancy,C0032994,http://dbpedia.org/resource/Ectopic_pregnancy,,
,QRS_complex,C0429097,http://dbpedia.org/resource/QRS_complex,,
,Hallucinations(_mixed),C0855223,http://dbpedia.org/resource/Musical_hallucinations,,
,Postoperative_hypertension,C0919726,http://dbpedia.org/resource/Hypertension,,
,Exacerbation_of_hot_flushes,C0853762,http://dbpedia.org/resource/Exacerbation,,
,Gastrooesophageal_sphincter_insufficiency,C1328327,http://dbpedia.org/resource/Sphincter,,
,Exposure_to_poisonous_plant,C0853402,http://dbpedia.org/resource/Poisonous_Poets,,
,Allergic_sinusitis,C0748726,http://dbpedia.org/resource/Sinusitis,,
,Peripheral_arterial_disease,C1704436,http://dbpedia.org/resource/Peripheral_artery_disease,,
,Cardiotoxicity,C0876994,http://dbpedia.org/resource/Cardiotoxicity,,
,Oral_pruritus,C0948521,http://dbpedia.org/resource/Itch,,
,Blood_gonadotrophin_increased,C0853973,http://dbpedia.org/resource/Increased_Damnation,,
,Reversible_cerebral_vasoconstriction_syndrome,C3544214,http://dbpedia.org/resource/Reversible_cerebral_vasoconstriction_syndrome,,
,Therapy_naive,C0919936,http://dbpedia.org/resource/Naive_Bayes_classifier,,
,Laryngeal_cancer,C0007107,http://dbpedia.org/resource/Laryngeal_cancer,,
,Eschar,C0521172,http://dbpedia.org/resource/Eschara_foliacea,,
,Anaemia_vitamin_B12_deficiency,C2004521,http://dbpedia.org/resource/Vitamin_B12_deficiency,,
,Limb_malformation,C0206762,http://dbpedia.org/resource/Limb,,
,Tongue_coated,C0009144,http://dbpedia.org/resource/Coated_paper,,
,Chemical_injury,C0441713,http://dbpedia.org/resource/Chemical_eye_injury,,
,Prostatic_intraepithelial_neoplasia,C0282612,http://dbpedia.org/resource/Intraepithelial_neoplasia,,
,Cardioactive_drug_level_increased,C0861111,http://dbpedia.org/resource/Increased_Damnation,,
,Aseptic_peritonitis,C0338375,http://dbpedia.org/resource/Peritonitis,,
,Hepatic_artery_thrombosis,C0392106,http://dbpedia.org/resource/Budd–Chiari_syndrome,,
,Erythropenia,C0221395,,,
,Pituitary_apoplexy,C0032001,http://dbpedia.org/resource/Pituitary_apoplexy,,
,Cytomegalovirus_gastritis,C0877117,http://dbpedia.org/resource/Cytomegalovirus,,
,Cardiac_enzymes_increased,C0741921,http://dbpedia.org/resource/SUMO_enzymes,,
,Application_site_inflammation,C0877126,http://dbpedia.org/resource/Inflammation,,
,Abnormal_platelets,C0151854,http://dbpedia.org/resource/Platelets_(journal),,
,Parasuicide,C0595861,http://dbpedia.org/resource/Parasuicide,,
,Hypoaesthesia_facial,C1696943,http://dbpedia.org/resource/Facial,,
,Smear_cervix_abnormal,C0476427,http://dbpedia.org/resource/Smear,,
,Dentoalveolar_abscess,C0031024,http://dbpedia.org/resource/Periapical_abscess,,
,Motor_restlessness,C0700075,http://dbpedia.org/resource/Anatomy_of_Restlessness,,
,Peritonitis_bacterial,C0341503,http://dbpedia.org/resource/Spontaneous_bacterial_peritonitis,,
,Haemorrhage_in_pregnancy,C0269596,http://dbpedia.org/resource/Internal_bleeding,,
,Altered_visual_depth_perception,C1096444,http://dbpedia.org/resource/Depth_perception,,
,Penile_discharge,C0232861,http://dbpedia.org/resource/Penile_discharge,,
,Fibrocystic_disease,C0016033,http://dbpedia.org/resource/Polycystic_liver_disease,,
,Orthostatic_intolerance,C1535893,http://dbpedia.org/resource/Orthostatic_intolerance,,
,Bicytopenia,C1142446,http://dbpedia.org/resource/Cytopenia,,
,Headache_fullness,C0856864,http://dbpedia.org/resource/Headache,,
,Burn,C0006434,http://dbpedia.org/resource/Burns_Commons,,
,Color_vision_change,C2609264,http://dbpedia.org/resource/Color_vision,,
,Arthropod_bite,C0853348,http://dbpedia.org/resource/Arthropod_bites_and_stings,,
,Gingival_oedema,C0277986,http://dbpedia.org/resource/Pulmonary_edema,,
,Right_ventricular_failure,C2939447,http://dbpedia.org/resource/Right_ventricular_hypertrophy,,
,Self-injurious_ideation,C0522178,http://dbpedia.org/resource/Ideation,,
,Accidental_exposure_to_product,C3544060,http://dbpedia.org/resource/Accidental,,
,Microcytosis,C0221265,http://dbpedia.org/resource/Microcytosis,,
,Hepatic_infiltration_eosinophilic,C1611157,http://dbpedia.org/resource/Eosinophilic,,
,Blood_glucose_abnormal,C0580546,http://dbpedia.org/resource/Blood_glucose_monitoring,,
,Cervix_neoplasm,C0007873,http://dbpedia.org/resource/Cervical_cancer,,
,Change_of_bowel_habit,C0278008,http://dbpedia.org/resource/Change_of_Habit,,
,Auditory_and_visual_hallucinations,C0740399,http://dbpedia.org/resource/Visual_release_hallucinations,,
,Glucose_urine_increased,C0863147,http://dbpedia.org/resource/Urine,,
,Cytomegalovirus_syndrome,C1112469,http://dbpedia.org/resource/Cytomegalovirus,,
,Neurological_symptom,C0235031,http://dbpedia.org/resource/Functional_neurological_symptom_disorder,,
,Hair_growth_abnormal,C0232409,http://dbpedia.org/resource/Abnormal_grain_growth,,
,Reye's_syndrome,C0035400,http://dbpedia.org/resource/Reye_syndrome,,
,Localised_oedema,C0013609,http://dbpedia.org/resource/Pulmonary_edema,,
,Glucose_low,C0860801,http://dbpedia.org/resource/Glucose,,
,Withdrawal_emotional,C0235117,http://dbpedia.org/resource/Withdrawal,,
,Primary_graft_dysfunction,C0948031,http://dbpedia.org/resource/Graft,,
,Oxygen_saturation_decreased,C0746961,http://dbpedia.org/resource/Oxygen_saturation,,
,Pharyngeal_mucositis,C1699324,http://dbpedia.org/resource/Mucositis,,
,Sclerosing_encapsulating_peritonitis,C1141885,http://dbpedia.org/resource/Peritonitis,,
,Stent_occlusion,C0919560,http://dbpedia.org/resource/Stent,,
,Breast_swelling,C0006152,http://dbpedia.org/resource/Swelling,,
,Freezing_phenomenon,C1262022,http://dbpedia.org/resource/Freezing,,
,Deafness_bilateral,C3665473,http://dbpedia.org/resource/Bilateral,,
,Abdominal_adhesions,C0549357,http://dbpedia.org/resource/Asherman's_syndrome,,
,Feeling_sick,C0857027,http://dbpedia.org/resource/Sick,_Sick,_Sick
,Physical_wandering,C0233569,http://dbpedia.org/resource/Wandering,,
,Pharyngeal_disorder,C0031345,http://dbpedia.org/resource/Pharyngitis,,
,Pyelonephritis_acute,C0520575,http://dbpedia.org/resource/Pyelonephritis,,
,Platelet_production_decreased,C0221147,http://dbpedia.org/resource/Platelet,,
,Electrocardiogram_T_wave_abnormal,C0438167,http://dbpedia.org/resource/Rogue_wave,,
,Femur_fracture_subtrochanteric,C0162386,http://dbpedia.org/resource/Subtrochanteric_fracture,,
,Postpartum_disorder,C0034040,http://dbpedia.org/resource/Postpartum_thyroiditis,,
,Borborygmi,C0232693,,,
,Skin_warm,C0235218,http://dbpedia.org/resource/Warm,,
,Hyperpyrexia,C0392676,http://dbpedia.org/resource/Malignant_hyperthermia,,
,Pseudotumor,C0033844,http://dbpedia.org/resource/Inflammatory_pseudotumor,,
,Gastrinoma,C0017150,http://dbpedia.org/resource/Gastrinoma,,
,Infection_parasitic,C0747256,http://dbpedia.org/resource/Infection_(disambiguation),,
,Organising_pneumonia,C0264383,http://dbpedia.org/resource/Pneumonia,,
,Behavior_disorder,C0004930,http://dbpedia.org/resource/Rapid_eye_movement_sleep_behavior_disorder,,
,Pneumocystis_carinii_infection,C0851886,http://dbpedia.org/resource/Pneumocystis_pneumonia,,
,Serum_calcium_increased,C0595928,http://dbpedia.org/resource/Serum,,
,Muscle_enzyme_increased,C1141893,http://dbpedia.org/resource/Increased_Damnation,,
,Premature_labour,C0022876,http://dbpedia.org/resource/Premature,,
,Tympanic_membrane_disorder,C0041825,http://dbpedia.org/resource/Eardrum,,
,Fever_neonatal,C0235839,http://dbpedia.org/resource/Neonatology,,
,Perioral_paraesthesia,C2939103,http://dbpedia.org/resource/Perioral_reflex,,
,Urine_output,C1287298,http://dbpedia.org/resource/Urine,,
,Feeling_hot_and_cold,C0522245,http://dbpedia.org/resource/Cold_Feeling,,
,Decompensated_cirrhosis,C1619727,http://dbpedia.org/resource/Cirrhosis,,
,Allergic_bronchospasm,C1609536,http://dbpedia.org/resource/Bronchospasm,,
,Oscillopsia,C0422980,http://dbpedia.org/resource/Oscillopsia,,
,Odynophagia,C0221150,http://dbpedia.org/resource/Odynophagia,,
,Tooth_infection,C0877046,http://dbpedia.org/resource/Tooth,,
,Pulmonary_oil_microembolism,C2721578,http://dbpedia.org/resource/Pulmonary_thromboendarterectomy,,
,Respiratory_disorder,C0035204,http://dbpedia.org/resource/Respiratory_failure,,
,Acne_infantile,C0263437,http://dbpedia.org/resource/Infantile_acne,,
,Pustular_psoriasis,C0152081,http://dbpedia.org/resource/Annular_pustular_psoriasis,,
,Uric_acid_increased,C1868912,http://dbpedia.org/resource/Uric_acid,,
,CD4_lymphocytes_decreased,C0853142,http://dbpedia.org/resource/CD4,,
,Melancholia,C0025193,http://dbpedia.org/resource/Melancholia,,
,Retinal_toxicity,C0877104,http://dbpedia.org/resource/Toxicity,,
,Parkinson's_disease_aggravated,C0853008,http://dbpedia.org/resource/Parkinson's_disease,,
,Electrocardiogram_QT_interval,C0429028,http://dbpedia.org/resource/QT_interval,,
,Hip_dysplasia,C1328407,http://dbpedia.org/resource/Hip_dysplasia,,
,Cellulitis_gangrenous,C0854456,http://dbpedia.org/resource/Cellulitis,,
,Asphyxia,C0004044,http://dbpedia.org/resource/Asphyxiant_gas,,
,Fever_chills,C0085594,http://dbpedia.org/resource/Chills,,
,Mouth_irritation,C0235339,http://dbpedia.org/resource/Irritation,,
,Acute_cytolytic_hepatitis,C1736172,http://dbpedia.org/resource/Hepatitis,,
,Electrolyte_disturbance,C1704431,http://dbpedia.org/resource/Electrolyte,,
,Cystitis_interstitial,C0282488,http://dbpedia.org/resource/Interstitial_cystitis,,
,Loss_of_control_of_legs,C0522042,http://dbpedia.org/resource/Loss_of_control,,
,Lactic_acidosis_syndrome,C1142358,http://dbpedia.org/resource/Lactic_acidosis,,
,Calculus_ureteric,C1456865,http://dbpedia.org/resource/Ureteric_bud,,
,Dependence_physiological,C0278080,http://dbpedia.org/resource/Addiction,,
,Primary_hypothyroidism,C0700502,http://dbpedia.org/resource/Hypothyroidism,,
,Sensitisation,C1325847,http://dbpedia.org/resource/Sensitization,,
,Electrocardiogram_ST_segment_abnormal,C0855335,http://dbpedia.org/resource/ST_segment,,
,Gout_attack,C2712871,http://dbpedia.org/resource/Gout,,
,Acute_respiratory_failure,C0264490,http://dbpedia.org/resource/Respiratory_failure,,
,Arthritis_aggravated,C0235889,http://dbpedia.org/resource/Aggravated_felony,,
,Stomach_dilation_procedure,C1456329,http://dbpedia.org/resource/Dilation,,
,Breast_cyst,C0006144,http://dbpedia.org/resource/Breast_cyst,,
,Acute_pain,C0184567,http://dbpedia.org/resource/Acute_accent,,
,Vasoconstriction_peripheral,C0235248,http://dbpedia.org/resource/Vasoconstriction,,
,Blood_insulin_increased,C0852795,http://dbpedia.org/resource/Insulin,,
,Pulpitis_dental,C0034103,http://dbpedia.org/resource/Pulpitis,,
,Residual_urine_volume,C0429774,http://dbpedia.org/resource/Urine,,
,Albumin_globulin_ratio_abnormal,C0151472,http://dbpedia.org/resource/Surfactant–albumin_ratio,,
,Teratogenicity,C0232910,,,
,Phlebitis_superficial,C0750876,http://dbpedia.org/resource/Phlebitis,,
,Oral_fungal_infection,C0877048,http://dbpedia.org/resource/Mycosis,,
,Cerebral_vasoconstriction,C1167661,http://dbpedia.org/resource/Reversible_cerebral_vasoconstriction_syndrome,,
,Macular_fibrosis,C0694575,http://dbpedia.org/resource/Fibrosis,,
,Uterine_atony,C0042135,http://dbpedia.org/resource/Uterine_atony,,
,Eyelash_darkening,C1536146,http://dbpedia.org/resource/Darkening,,
,Microhemorrhage,C0859253,,,
,Parotid_gland_inflammation,C2242496,http://dbpedia.org/resource/Parotid_gland,,
,Claudication,C1456822,http://dbpedia.org/resource/Claudication,,
,Brain_neoplasm_benign,C0496899,http://dbpedia.org/resource/Benign_tumor,,
,Blood_testosterone_increased,C0853118,http://dbpedia.org/resource/Testosterone,,
,Food_craving,C0872380,http://dbpedia.org/resource/Food_craving,,
,Hand_swelling,C0575805,http://dbpedia.org/resource/Swelling,,
,Mucocutaneous_candidiasis,C0006848,http://dbpedia.org/resource/Chronic_mucocutaneous_candidiasis,,
,Hypervigilance,C0235013,http://dbpedia.org/resource/Hypervigilance,,
,Abdominal_pain_localised,C0522061,http://dbpedia.org/resource/Abdominal_pain,,
,Carbuncle,C0007078,http://dbpedia.org/resource/Carbuncle_(Dungeons_and_Dragons),,
,Generalised_erythema,C0849916,http://dbpedia.org/resource/Erythema,,
,Nipple_pain,C0240515,http://dbpedia.org/resource/Nipple,,
,Soft_stools,C0577115,http://dbpedia.org/resource/Soft,,
,Vascular_insufficiency,C0232352,http://dbpedia.org/resource/Insufficiency,,
,Injection_site_cellulitis,C0919590,http://dbpedia.org/resource/Injection_site_reaction,,
,Drug_tolerance_decreased,C0521854,http://dbpedia.org/resource/Drug_tolerance,,
,Bladder_spasm,C0426390,http://dbpedia.org/resource/Spasm,,
,Lip_blister,C0858751,http://dbpedia.org/resource/Blister,,
,Dermatochalasis,C0423124,http://dbpedia.org/resource/Dermatochalasis,,
,Nodal_tachycardia,C0428982,http://dbpedia.org/resource/AV_nodal_reentrant_tachycardia,,
,Feeling_of_despair,C0233488,http://dbpedia.org/resource/Day_of_Despair,,
,Diabetes_mellitus_inadequate_control,C0860160,http://dbpedia.org/resource/Diabetes_mellitus,,
,Ovarian_hyperstimulation,C0549383,http://dbpedia.org/resource/Ovarian_hyperstimulation_syndrome,,
,Syndrome_sicca,C0086981,http://dbpedia.org/resource/Sjögren's_syndrome,,
,Gastrointestinal_motility_disorder,C0854121,http://dbpedia.org/resource/Gastrointestinal_disease,,
,Asymptomatic_hyperlactatemia,C1142524,http://dbpedia.org/resource/Asymptomatic,,
,Application_site_warmth,C0858794,http://dbpedia.org/resource/Bodies'_Warmth,,
,Spinal_disorder,C0037933,http://dbpedia.org/resource/Vascular_myelopathy,,
,Animal_bite,C0003044,http://dbpedia.org/resource/Animal_bite,,
,Cryptococcosis,C0010414,http://dbpedia.org/resource/Cryptococcosis,,
,Acute_enterocolitis,C3203466,http://dbpedia.org/resource/Enterocolitis,,
,Fontanelle_bulging,C0235014,http://dbpedia.org/resource/Fontanelle,,
,Haemangioma_congenital,C0235753,http://dbpedia.org/resource/Cavernous_liver_haemangioma,,
,Orchitis_noninfective,C1142011,http://dbpedia.org/resource/Orchitis,,
,Oedema_mucosal,C0521481,http://dbpedia.org/resource/Pulmonary_edema,,
,Graft_dysfunction,C1167870,http://dbpedia.org/resource/Graft,,
,Chemical_cystitis,C0403639,http://dbpedia.org/resource/Interstitial_cystitis,,
,Suicidal_tendency,C0235196,http://dbpedia.org/resource/Tendency,,
,Genital_infection,C0729552,http://dbpedia.org/resource/Infection_(disambiguation),,
,Prostatic_dysplasia,C3160830,http://dbpedia.org/resource/Dysplasia,,
,Urine_flow_decreased,C0549418,http://dbpedia.org/resource/Urine_flow_rate,,
,Adenitis,C0001416,http://dbpedia.org/resource/Adenitis,,
,Venous_occlusion,C0241669,http://dbpedia.org/resource/Branch_retinal_vein_occlusion,,
,Shock_hypoglycaemic,C0851302,http://dbpedia.org/resource/Shock_(musical),,
,Worry,C0233481,http://dbpedia.org/resource/Worry_stone,,
,Intra-abdominal_haemorrhage,C0236178,http://dbpedia.org/resource/Internal_bleeding,,
,Dialysis_dementia,C0221040,http://dbpedia.org/resource/Dialysis,,
,Sudden_death(_cause_unknown),C0520806,http://dbpedia.org/resource/Sudden_death,,
